Exec Statistics,OLEDB calls,gauge,ExecStatistics_OLEDBcalls
External Scripts,Execution Errors,gauge,ExternalScripts_ExecutionErrors
External Scripts,Implied Auth. Logins,gauge,ExternalScripts_ImpliedAuth_Logins
External Scripts,Parallel Executions,gauge,ExternalScripts_ParallelExecutions
External Scripts,SQL CC Executions,gauge,ExternalScripts_SQLCCExecutions
External Scripts,Streaming Executions,gauge,ExternalScripts_StreamingExecutions
External Scripts,Total Execution Time (ms),gauge,ExternalScripts_TotalExecutionTime_ms
External Scripts,Total Executions,gauge,ExternalScripts_TotalExecutions
FileTable,Avg time delete FileTable item,gauge,FileTable_AvgtimedeleteFileTableitem
FileTable,Avg time FileTable enumeration,gauge,FileTable_AvgtimeFileTableenumeration
FileTable,Avg time FileTable handle kill,gauge,FileTable_AvgtimeFileTablehandlekill
FileTable,Avg time move FileTable item,gauge,FileTable_AvgtimemoveFileTableitem
FileTable,Avg time per file I/O request,gauge,FileTable_AvgtimeperfileI_over_Orequest
FileTable,Avg time per file I/O response,gauge,FileTable_AvgtimeperfileI_over_Oresponse
FileTable,Avg time rename FileTable item,gauge,FileTable_AvgtimerenameFileTableitem
FileTable,Avg time to get FileTable item,gauge,FileTable_AvgtimetogetFileTableitem
FileTable,Avg time update FileTable item,gauge,FileTable_AvgtimeupdateFileTableitem
FileTable,FileTable db operations/sec,counter,FileTable_FileTabledboperations_over_sec
FileTable,FileTable enumeration reqs/sec,counter,FileTable_FileTableenumerationreqs_over_sec
FileTable,FileTable file I/O requests/sec,counter,FileTable_FileTablefileI_over_Orequests_over_sec
FileTable,FileTable file I/O response/sec,counter,FileTable_FileTablefileI_over_Oresponse_over_sec
FileTable,FileTable item delete reqs/sec,counter,FileTable_FileTableitemdeletereqs_over_sec
FileTable,FileTable item get requests/sec,counter,FileTable_FileTableitemgetrequests_over_sec
FileTable,FileTable item move reqs/sec,counter,FileTable_FileTableitemmovereqs_over_sec
FileTable,FileTable item rename reqs/sec,counter,FileTable_FileTableitemrenamereqs_over_sec
FileTable,FileTable item update reqs/sec,counter,FileTable_FileTableitemupdatereqs_over_sec
FileTable,FileTable kill handle ops/sec,counter,FileTable_FileTablekillhandleops_over_sec
FileTable,FileTable table operations/sec,counter,FileTable_FileTabletableoperations_over_sec
FileTable,Time delete FileTable item BASE,gauge,FileTable_TimedeleteFileTableitemBASE
FileTable,Time FileTable enumeration BASE,gauge,FileTable_TimeFileTableenumerationBASE
FileTable,Time FileTable handle kill BASE,gauge,FileTable_TimeFileTablehandlekillBASE
FileTable,Time move FileTable item BASE,gauge,FileTable_TimemoveFileTableitemBASE
FileTable,Time per file I/O request BASE,gauge,FileTable_TimeperfileI_over_OrequestBASE
FileTable,Time per file I/O response BASE,gauge,FileTable_TimeperfileI_over_OresponseBASE
FileTable,Time rename FileTable item BASE,gauge,FileTable_TimerenameFileTableitemBASE
FileTable,Time to get FileTable item BASE,gauge,FileTable_TimetogetFileTableitemBASE
FileTable,Time update FileTable item BASE,gauge,FileTable_TimeupdateFileTableitemBASE
General Statistics,Active Temp Tables,gauge,GeneralStatistics_ActiveTempTables
General Statistics,Connection Reset/sec,counter,GeneralStatistics_ConnectionReset_over_sec
General Statistics,Event Notifications Delayed Drop,gauge,GeneralStatistics_EventNotificationsDelayedDrop
General Statistics,HTTP Authenticated Requests,gauge,GeneralStatistics_HTTPAuthenticatedRequests
General Statistics,Logical Connections,gauge,GeneralStatistics_LogicalConnections
General Statistics,Logins/sec,counter,GeneralStatistics_Logins_over_sec
General Statistics,Logouts/sec,counter,GeneralStatistics_Logouts_over_sec
General Statistics,Mars Deadlocks,gauge,GeneralStatistics_MarsDeadlocks
General Statistics,Non-atomic yield rate,gauge,GeneralStatistics_Non_atomicyieldrate
General Statistics,Processes blocked,gauge,GeneralStatistics_Processesblocked
General Statistics,SOAP Empty Requests,gauge,GeneralStatistics_SOAPEmptyRequests
General Statistics,SOAP Method Invocations,gauge,GeneralStatistics_SOAPMethodInvocations
General Statistics,SOAP Session Initiate Requests,gauge,GeneralStatistics_SOAPSessionInitiateRequests
General Statistics,SOAP Session Terminate Requests,gauge,GeneralStatistics_SOAPSessionTerminateRequests
General Statistics,SOAP SQL Requests,gauge,GeneralStatistics_SOAPSQLRequests
General Statistics,SOAP WSDL Requests,gauge,GeneralStatistics_SOAPWSDLRequests
General Statistics,SQL Trace IO Provider Lock Waits,gauge,GeneralStatistics_SQLTraceIOProviderLockWaits
General Statistics,Temp Tables Creation Rate,gauge,GeneralStatistics_TempTablesCreationRate
General Statistics,Temp Tables For Destruction,gauge,GeneralStatistics_TempTablesForDestruction
General Statistics,Tempdb recovery unit id,gauge,GeneralStatistics_Tempdbrecoveryunitid
General Statistics,Tempdb rowset id,gauge,GeneralStatistics_Tempdbrowsetid
General Statistics,Trace Event Notification Queue,gauge,GeneralStatistics_TraceEventNotificationQueue
General Statistics,Transactions,gauge,GeneralStatistics_Transactions
General Statistics,User Connections,gauge,GeneralStatistics_UserConnections
HTTP Storage,Avg. Bytes/Read,gauge,HTTPStorage_Avg_Bytes_over_Read
HTTP Storage,Avg. Bytes/Read BASE,gauge,HTTPStorage_Avg_Bytes_over_ReadBASE
HTTP Storage,Avg. Bytes/Transfer,gauge,HTTPStorage_Avg_Bytes_over_Transfer
HTTP Storage,Avg. Bytes/Transfer BASE,gauge,HTTPStorage_Avg_Bytes_over_TransferBASE
HTTP Storage,Avg. Bytes/Write,gauge,HTTPStorage_Avg_Bytes_over_Write
HTTP Storage,Avg. Bytes/Write BASE,gauge,HTTPStorage_Avg_Bytes_over_WriteBASE
HTTP Storage,Avg. microsec/Read,gauge,HTTPStorage_Avg_microsec_over_Read
HTTP Storage,Avg. microsec/Read BASE,gauge,HTTPStorage_Avg_microsec_over_ReadBASE
HTTP Storage,Avg. microsec/Read Comp,gauge,HTTPStorage_Avg_microsec_over_ReadComp
HTTP Storage,Avg. microsec/Read Comp BASE,gauge,HTTPStorage_Avg_microsec_over_ReadCompBASE
HTTP Storage,Avg. microsec/Transfer,gauge,HTTPStorage_Avg_microsec_over_Transfer
HTTP Storage,Avg. microsec/Transfer BASE,gauge,HTTPStorage_Avg_microsec_over_TransferBASE
HTTP Storage,Avg. microsec/Write,gauge,HTTPStorage_Avg_microsec_over_Write
HTTP Storage,Avg. microsec/Write BASE,gauge,HTTPStorage_Avg_microsec_over_WriteBASE
HTTP Storage,Avg. microsec/Write Comp,gauge,HTTPStorage_Avg_microsec_over_WriteComp
HTTP Storage,Avg. microsec/Write Comp BASE,gauge,HTTPStorage_Avg_microsec_over_WriteCompBASE
HTTP Storage,HTTP Storage IO failed/sec,counter,HTTPStorage_HTTPStorageIOfailed_over_sec
HTTP Storage,HTTP Storage IO retry/sec,counter,HTTPStorage_HTTPStorageIOretry_over_sec
HTTP Storage,Outstanding HTTP Storage IO,gauge,HTTPStorage_OutstandingHTTPStorageIO
HTTP Storage,Read Bytes/Sec,counter,HTTPStorage_ReadBytes_over_Sec
HTTP Storage,Reads/Sec,counter,HTTPStorage_Reads_over_Sec
HTTP Storage,Total Bytes/Sec,counter,HTTPStorage_TotalBytes_over_Sec
HTTP Storage,Transfers/Sec,counter,HTTPStorage_Transfers_over_Sec
HTTP Storage,Write Bytes/Sec,counter,HTTPStorage_WriteBytes_over_Sec
HTTP Storage,Writes/Sec,counter,HTTPStorage_Writes_over_Sec
Latches,Average Latch Wait Time (ms),gauge,Latches_AverageLatchWaitTime_ms
Latches,Average Latch Wait Time Base,gauge,Latches_AverageLatchWaitTimeBase
Latches,Latch Waits/sec,counter,Latches_LatchWaits_over_sec
Latches,Number of SuperLatches,gauge,Latches_NumberofSuperLatches
Latches,SuperLatch Demotions/sec,counter,Latches_SuperLatchDemotions_over_sec
Latches,SuperLatch Promotions/sec,counter,Latches_SuperLatchPromotions_over_sec
Latches,Total Latch Wait Time (ms),gauge,Latches_TotalLatchWaitTime_ms
Locks,Average Wait Time (ms),gauge,Locks_AverageWaitTime_ms
Locks,Average Wait Time Base,gauge,Locks_AverageWaitTimeBase
Locks,Lock Requests/sec,counter,Locks_LockRequests_over_sec
Locks,Lock Timeouts (timeout > 0)/sec,counter,Locks_LockTimeouts_timeout_gt_0__over_sec
Locks,Lock Timeouts/sec,counter,Locks_LockTimeouts_over_sec
Locks,Lock Wait Time (ms),gauge,Locks_LockWaitTime_ms
Locks,Lock Waits/sec,counter,Locks_LockWaits_over_sec
Locks,Number of Deadlocks/sec,counter,Locks_NumberofDeadlocks_over_sec
LogPool FreePool,Free Buffer Refills/sec,counter,LogPoolFreePool_FreeBufferRefills_over_sec
LogPool FreePool,Free List Length,gauge,LogPoolFreePool_FreeListLength
Memory Broker Clerks,Internal benefit,gauge,MemoryBrokerClerks_Internalbenefit
Memory Broker Clerks,Memory broker clerk size,gauge,MemoryBrokerClerks_Memorybrokerclerksize
Memory Broker Clerks,Periodic evictions (pages),gauge,MemoryBrokerClerks_Periodicevictions_pages
Memory Broker Clerks,Pressure evictions (pages/sec),counter,MemoryBrokerClerks_Pressureevictions_pages_over_sec
Memory Broker Clerks,Simulation benefit,gauge,MemoryBrokerClerks_Simulationbenefit
Memory Broker Clerks,Simulation size,gauge,MemoryBrokerClerks_Simulationsize
Memory Manager,Connection Memory (KB),gauge,MemoryManager_ConnectionMemory_KB
Memory Manager,Database Cache Memory (KB),gauge,MemoryManager_DatabaseCacheMemory_KB
Memory Manager,External benefit of memory,gauge,MemoryManager_Externalbenefitofmemory
Memory Manager,Free Memory (KB),gauge,MemoryManager_FreeMemory_KB
Memory Manager,Granted Workspace Memory (KB),gauge,MemoryManager_GrantedWorkspaceMemory_KB
Memory Manager,Lock Blocks,gauge,MemoryManager_LockBlocks
Memory Manager,Lock Blocks Allocated,gauge,MemoryManager_LockBlocksAllocated
Memory Manager,Lock Memory (KB),gauge,MemoryManager_LockMemory_KB
Memory Manager,Lock Owner Blocks,gauge,MemoryManager_LockOwnerBlocks
Memory Manager,Lock Owner Blocks Allocated,gauge,MemoryManager_LockOwnerBlocksAllocated
Memory Manager,Log Pool Memory (KB),gauge,MemoryManager_LogPoolMemory_KB
Memory Manager,Maximum Workspace Memory (KB),gauge,MemoryManager_MaximumWorkspaceMemory_KB
Memory Manager,Memory Grants Outstanding,gauge,MemoryManager_MemoryGrantsOutstanding
Memory Manager,Memory Grants Pending,gauge,MemoryManager_MemoryGrantsPending
Memory Manager,Optimizer Memory (KB),gauge,MemoryManager_OptimizerMemory_KB
Memory Manager,Reserved Server Memory (KB),gauge,MemoryManager_ReservedServerMemory_KB
Memory Manager,SQL Cache Memory (KB),gauge,MemoryManager_SQLCacheMemory_KB
Memory Manager,Stolen Server Memory (KB),gauge,MemoryManager_StolenServerMemory_KB
Memory Manager,Target Server Memory (KB),gauge,MemoryManager_TargetServerMemory_KB
Memory Manager,Total Server Memory (KB),gauge,MemoryManager_TotalServerMemory_KB
Memory Node,Database Node Memory (KB),gauge,MemoryNode_DatabaseNodeMemory_KB
Memory Node,Foreign Node Memory (KB),gauge,MemoryNode_ForeignNodeMemory_KB
Memory Node,Free Node Memory (KB),gauge,MemoryNode_FreeNodeMemory_KB
Memory Node,Stolen Node Memory (KB),gauge,MemoryNode_StolenNodeMemory_KB
Memory Node,Target Node Memory (KB),gauge,MemoryNode_TargetNodeMemory_KB
Memory Node,Total Node Memory (KB),gauge,MemoryNode_TotalNodeMemory_KB
Plan Cache,Cache Hit Ratio,gauge,PlanCache_CacheHitRatio
Plan Cache,Cache Hit Ratio Base,gauge,PlanCache_CacheHitRatioBase
Plan Cache,Cache Object Counts,gauge,PlanCache_CacheObjectCounts
Plan Cache,Cache Objects in use,gauge,PlanCache_CacheObjectsinuse
Plan Cache,Cache Pages,gauge,PlanCache_CachePages
Query Store,Query Store CPU usage,gauge,QueryStore_QueryStoreCPUusage
Query Store,Query Store logical reads,gauge,QueryStore_QueryStorelogicalreads
Query Store,Query Store logical writes,gauge,QueryStore_QueryStorelogicalwrites
Query Store,Query Store physical reads,gauge,QueryStore_QueryStorephysicalreads
Resource Pool Stats,Active memory grant amount (KB),gauge,ResourcePoolStats_Activememorygrantamount_KB
Resource Pool Stats,Active memory grants count,gauge,ResourcePoolStats_Activememorygrantscount
Resource Pool Stats,Avg Disk Read IO (ms),gauge,ResourcePoolStats_AvgDiskReadIO_ms
Resource Pool Stats,Avg Disk Read IO (ms) Base,gauge,ResourcePoolStats_AvgDiskReadIO_ms_Base
Resource Pool Stats,Avg Disk Write IO (ms),gauge,ResourcePoolStats_AvgDiskWriteIO_ms
Resource Pool Stats,Avg Disk Write IO (ms) Base,gauge,ResourcePoolStats_AvgDiskWriteIO_ms_Base
Resource Pool Stats,Cache memory target (KB),gauge,ResourcePoolStats_Cachememorytarget_KB
Resource Pool Stats,Compile memory target (KB),gauge,ResourcePoolStats_Compilememorytarget_KB
Resource Pool Stats,CPU control effect %,gauge,ResourcePoolStats_CPUcontroleffect_perc
Resource Pool Stats,CPU delayed %,gauge,ResourcePoolStats_CPUdelayed_perc
Resource Pool Stats,CPU delayed % base,gauge,ResourcePoolStats_CPUdelayed_perc_base
Resource Pool Stats,CPU effective %,gauge,ResourcePoolStats_CPUeffective_perc
Resource Pool Stats,CPU effective % base,gauge,ResourcePoolStats_CPUeffective_perc_base
Resource Pool Stats,CPU usage %,gauge,ResourcePoolStats_CPUusage_perc
Resource Pool Stats,CPU usage % base,gauge,ResourcePoolStats_CPUusage_perc_base
Resource Pool Stats,CPU usage target %,gauge,ResourcePoolStats_CPUusagetarget_perc
Resource Pool Stats,CPU violated %,gauge,ResourcePoolStats_CPUviolated_perc
Resource Pool Stats,Disk Read Bytes/sec,counter,ResourcePoolStats_DiskReadBytes_over_sec
Resource Pool Stats,Disk Read IO Throttled/sec,counter,ResourcePoolStats_DiskReadIOThrottled_over_sec
Resource Pool Stats,Disk Read IO/sec,counter,ResourcePoolStats_DiskReadIO_over_sec
Resource Pool Stats,Disk Write Bytes/sec,counter,ResourcePoolStats_DiskWriteBytes_over_sec
Resource Pool Stats,Disk Write IO Throttled/sec,counter,ResourcePoolStats_DiskWriteIOThrottled_over_sec
Resource Pool Stats,Disk Write IO/sec,counter,ResourcePoolStats_DiskWriteIO_over_sec
Resource Pool Stats,Max memory (KB),gauge,ResourcePoolStats_Maxmemory_KB
Resource Pool Stats,Memory grant timeouts/sec,counter,ResourcePoolStats_Memorygranttimeouts_over_sec
Resource Pool Stats,Memory grants/sec,counter,ResourcePoolStats_Memorygrants_over_sec
Resource Pool Stats,Pending memory grants count,gauge,ResourcePoolStats_Pendingmemorygrantscount
Resource Pool Stats,Query exec memory target (KB),gauge,ResourcePoolStats_Queryexecmemorytarget_KB
Resource Pool Stats,Target memory (KB),gauge,ResourcePoolStats_Targetmemory_KB
Resource Pool Stats,Used memory (KB),gauge,ResourcePoolStats_Usedmemory_KB
SQL Errors,Errors/sec,counter,SQLErrors_Errors_over_sec
SQL Server 2017 XTP Cursors,Cursor deletes/sec,counter,SQLServer2017XTPCursors_Cursordeletes_over_sec
SQL Server 2017 XTP Cursors,Cursor inserts/sec,counter,SQLServer2017XTPCursors_Cursorinserts_over_sec
SQL Server 2017 XTP Cursors,Cursor scans started/sec,counter,SQLServer2017XTPCursors_Cursorscansstarted_over_sec
SQL Server 2017 XTP Cursors,Cursor unique violations/sec,counter,SQLServer2017XTPCursors_Cursoruniqueviolations_over_sec
SQL Server 2017 XTP Cursors,Cursor updates/sec,counter,SQLServer2017XTPCursors_Cursorupdates_over_sec
SQL Server 2017 XTP Cursors,Cursor write conflicts/sec,counter,SQLServer2017XTPCursors_Cursorwriteconflicts_over_sec
SQL Server 2017 XTP Cursors,Dusty corner scan retries/sec (user-issued),counter,SQLServer2017XTPCursors_Dustycornerscanretries_over_sec_user_issued
SQL Server 2017 XTP Cursors,Expired rows removed/sec,counter,SQLServer2017XTPCursors_Expiredrowsremoved_over_sec
SQL Server 2017 XTP Cursors,Expired rows touched/sec,counter,SQLServer2017XTPCursors_Expiredrowstouched_over_sec
SQL Server 2017 XTP Cursors,Rows returned/sec,counter,SQLServer2017XTPCursors_Rowsreturned_over_sec
SQL Server 2017 XTP Cursors,Rows touched/sec,counter,SQLServer2017XTPCursors_Rowstouched_over_sec
SQL Server 2017 XTP Cursors,Tentatively-deleted rows touched/sec,counter,SQLServer2017XTPCursors_Tentatively_deletedrowstouched_over_sec
SQL Server 2017 XTP Garbage Collection,Dusty corner scan retries/sec (GC-issued),counter,SQLServer2017XTPGarbageCollection_Dustycornerscanretries_over_sec_GC_issued
SQL Server 2017 XTP Garbage Collection,Main GC work items/sec,counter,SQLServer2017XTPGarbageCollection_MainGCworkitems_over_sec
SQL Server 2017 XTP Garbage Collection,Parallel GC work item/sec,counter,SQLServer2017XTPGarbageCollection_ParallelGCworkitem_over_sec
SQL Server 2017 XTP Garbage Collection,Rows processed/sec,counter,SQLServer2017XTPGarbageCollection_Rowsprocessed_over_sec
SQL Server 2017 XTP Garbage Collection,Rows processed/sec (first in bucket and removed),counter,SQLServer2017XTPGarbageCollection_Rowsprocessed_over_sec_firstinbucketandremoved
SQL Server 2017 XTP Garbage Collection,Rows processed/sec (first in bucket),counter,SQLServer2017XTPGarbageCollection_Rowsprocessed_over_sec_firstinbucket
SQL Server 2017 XTP Garbage Collection,Rows processed/sec (marked for unlink),counter,SQLServer2017XTPGarbageCollection_Rowsprocessed_over_sec_markedforunlink
SQL Server 2017 XTP Garbage Collection,Rows processed/sec (no sweep needed),counter,SQLServer2017XTPGarbageCollection_Rowsprocessed_over_sec_nosweepneeded
SQL Server 2017 XTP Garbage Collection,Sweep expired rows removed/sec,counter,SQLServer2017XTPGarbageCollection_Sweepexpiredrowsremoved_over_sec
SQL Server 2017 XTP Garbage Collection,Sweep expired rows touched/sec,counter,SQLServer2017XTPGarbageCollection_Sweepexpiredrowstouched_over_sec
SQL Server 2017 XTP Garbage Collection,Sweep expiring rows touched/sec,counter,SQLServer2017XTPGarbageCollection_Sweepexpiringrowstouched_over_sec
SQL Server 2017 XTP Garbage Collection,Sweep rows touched/sec,counter,SQLServer2017XTPGarbageCollection_Sweeprowstouched_over_sec
SQL Server 2017 XTP Garbage Collection,Sweep scans started/sec,counter,SQLServer2017XTPGarbageCollection_Sweepscansstarted_over_sec
SQL Server 2017 XTP IO Governor,Insufficient Credits Waits/sec,counter,SQLServer2017XTPIOGovernor_InsufficientCreditsWaits_over_sec
SQL Server 2017 XTP IO Governor,Io Issued/sec,counter,SQLServer2017XTPIOGovernor_IoIssued_over_sec
SQL Server 2017 XTP IO Governor,Log Blocks/sec,counter,SQLServer2017XTPIOGovernor_LogBlocks_over_sec
SQL Server 2017 XTP IO Governor,Missed Credit Slots,gauge,SQLServer2017XTPIOGovernor_MissedCreditSlots
SQL Server 2017 XTP IO Governor,Stale Rate Object Waits/sec,counter,SQLServer2017XTPIOGovernor_StaleRateObjectWaits_over_sec
SQL Server 2017 XTP IO Governor,Total Rate Objects Published,gauge,SQLServer2017XTPIOGovernor_TotalRateObjectsPublished
SQL Server 2017 XTP Phantom Processor,Dusty corner scan retries/sec (Phantom-issued),counter,SQLServer2017XTPPhantomProcessor_Dustycornerscanretries_over_sec_Phantom_issued
SQL Server 2017 XTP Phantom Processor,Phantom expired rows removed/sec,counter,SQLServer2017XTPPhantomProcessor_Phantomexpiredrowsremoved_over_sec
SQL Server 2017 XTP Phantom Processor,Phantom expired rows touched/sec,counter,SQLServer2017XTPPhantomProcessor_Phantomexpiredrowstouched_over_sec
SQL Server 2017 XTP Phantom Processor,Phantom expiring rows touched/sec,counter,SQLServer2017XTPPhantomProcessor_Phantomexpiringrowstouched_over_sec
SQL Server 2017 XTP Phantom Processor,Phantom rows touched/sec,counter,SQLServer2017XTPPhantomProcessor_Phantomrowstouched_over_sec
SQL Server 2017 XTP Phantom Processor,Phantom scans started/sec,counter,SQLServer2017XTPPhantomProcessor_Phantomscansstarted_over_sec
SQL Server 2017 XTP Storage,Checkpoints Closed,gauge,SQLServer2017XTPStorage_CheckpointsClosed
SQL Server 2017 XTP Storage,Checkpoints Completed,gauge,SQLServer2017XTPStorage_CheckpointsCompleted
SQL Server 2017 XTP Storage,Core Merges Completed,gauge,SQLServer2017XTPStorage_CoreMergesCompleted
SQL Server 2017 XTP Storage,Merge Policy Evaluations,gauge,SQLServer2017XTPStorage_MergePolicyEvaluations
SQL Server 2017 XTP Storage,Merge Requests Outstanding,gauge,SQLServer2017XTPStorage_MergeRequestsOutstanding
SQL Server 2017 XTP Storage,Merges Abandoned,gauge,SQLServer2017XTPStorage_MergesAbandoned
SQL Server 2017 XTP Storage,Merges Installed,gauge,SQLServer2017XTPStorage_MergesInstalled
SQL Server 2017 XTP Storage,Total Files Merged,gauge,SQLServer2017XTPStorage_TotalFilesMerged
SQL Server 2017 XTP Transaction Log,Log bytes written/sec,counter,SQLServer2017XTPTransactionLog_Logbyteswritten_over_sec
SQL Server 2017 XTP Transaction Log,Log records written/sec,counter,SQLServer2017XTPTransactionLog_Logrecordswritten_over_sec
SQL Server 2017 XTP Transactions,Cascading aborts/sec,counter,SQLServer2017XTPTransactions_Cascadingaborts_over_sec
SQL Server 2017 XTP Transactions,Commit dependencies taken/sec,counter,SQLServer2017XTPTransactions_Commitdependenciestaken_over_sec
SQL Server 2017 XTP Transactions,Read-only transactions prepared/sec,counter,SQLServer2017XTPTransactions_Read_onlytransactionsprepared_over_sec
SQL Server 2017 XTP Transactions,Save point refreshes/sec,counter,SQLServer2017XTPTransactions_Savepointrefreshes_over_sec
SQL Server 2017 XTP Transactions,Save point rollbacks/sec,counter,SQLServer2017XTPTransactions_Savepointrollbacks_over_sec
SQL Server 2017 XTP Transactions,Save points created/sec,counter,SQLServer2017XTPTransactions_Savepointscreated_over_sec
SQL Server 2017 XTP Transactions,Transaction validation failures/sec,counter,SQLServer2017XTPTransactions_Transactionvalidationfailures_over_sec
SQL Server 2017 XTP Transactions,Transactions aborted by user/sec,counter,SQLServer2017XTPTransactions_Transactionsabortedbyuser_over_sec
SQL Server 2017 XTP Transactions,Transactions aborted/sec,counter,SQLServer2017XTPTransactions_Transactionsaborted_over_sec
SQL Server 2017 XTP Transactions,Transactions created/sec,counter,SQLServer2017XTPTransactions_Transactionscreated_over_sec
SQL Statistics,Auto-Param Attempts/sec,counter,SQLStatistics_Auto_ParamAttempts_over_sec
SQL Statistics,Batch Requests/sec,counter,SQLStatistics_BatchRequests_over_sec
SQL Statistics,Failed Auto-Params/sec,counter,SQLStatistics_FailedAuto_Params_over_sec
SQL Statistics,Forced Parameterizations/sec,counter,SQLStatistics_ForcedParameterizations_over_sec
SQL Statistics,Guided plan executions/sec,counter,SQLStatistics_Guidedplanexecutions_over_sec
SQL Statistics,Misguided plan executions/sec,counter,SQLStatistics_Misguidedplanexecutions_over_sec
SQL Statistics,Safe Auto-Params/sec,counter,SQLStatistics_SafeAuto_Params_over_sec
SQL Statistics,SQL Attention rate,gauge,SQLStatistics_SQLAttentionrate
SQL Statistics,SQL Compilations/sec,counter,SQLStatistics_SQLCompilations_over_sec
SQL Statistics,SQL Re-Compilations/sec,counter,SQLStatistics_SQLRe_Compilations_over_sec
SQL Statistics,Unsafe Auto-Params/sec,counter,SQLStatistics_UnsafeAuto_Params_over_sec
Transactions,Free Space in tempdb (KB),gauge,Transactions_FreeSpaceintempdb_KB
Transactions,Longest Transaction Running Time,gauge,Transactions_LongestTransactionRunningTime
Transactions,NonSnapshot Version Transactions,gauge,Transactions_NonSnapshotVersionTransactions
Transactions,Snapshot Transactions,gauge,Transactions_SnapshotTransactions
Transactions,Transactions,gauge,Transactions_Transactions
Transactions,Update conflict ratio,gauge,Transactions_Updateconflictratio
Transactions,Update conflict ratio base,gauge,Transactions_Updateconflictratiobase
Transactions,Update Snapshot Transactions,gauge,Transactions_UpdateSnapshotTransactions
Transactions,Version Cleanup rate (KB/s),gauge,Transactions_VersionCleanuprate_KB_over_s
Transactions,Version Generation rate (KB/s),gauge,Transactions_VersionGenerationrate_KB_over_s
Transactions,Version Store Size (KB),gauge,Transactions_VersionStoreSize_KB
Transactions,Version Store unit count,gauge,Transactions_VersionStoreunitcount
Transactions,Version Store unit creation,gauge,Transactions_VersionStoreunitcreation
Transactions,Version Store unit truncation,gauge,Transactions_VersionStoreunittruncation
User Settable,Query,gauge,UserSettable_Query
Wait Statistics,Lock waits,gauge,WaitStatistics_Lockwaits
Wait Statistics,Log buffer waits,gauge,WaitStatistics_Logbufferwaits
Wait Statistics,Log write waits,gauge,WaitStatistics_Logwritewaits
Wait Statistics,Memory grant queue waits,gauge,WaitStatistics_Memorygrantqueuewaits
Wait Statistics,Network IO waits,gauge,WaitStatistics_NetworkIOwaits
Wait Statistics,Non-Page latch waits,gauge,WaitStatistics_Non_Pagelatchwaits
Wait Statistics,Page IO latch waits,gauge,WaitStatistics_PageIOlatchwaits
Wait Statistics,Page latch waits,gauge,WaitStatistics_Pagelatchwaits
Wait Statistics,Thread-safe memory objects waits,gauge,WaitStatistics_Thread_safememoryobjectswaits
Wait Statistics,Transaction ownership waits,gauge,WaitStatistics_Transactionownershipwaits
Wait Statistics,Wait for the worker,gauge,WaitStatistics_Waitfortheworker
Wait Statistics,Workspace synchronization waits,gauge,WaitStatistics_Workspacesynchronizationwaits
Workload Group Stats,Active parallel threads,gauge,WorkloadGroupStats_Activeparallelthreads
Workload Group Stats,Active requests,gauge,WorkloadGroupStats_Activerequests
Workload Group Stats,Blocked tasks,gauge,WorkloadGroupStats_Blockedtasks
Workload Group Stats,CPU delayed %,gauge,WorkloadGroupStats_CPUdelayed_perc
Workload Group Stats,CPU delayed % base,gauge,WorkloadGroupStats_CPUdelayed_perc_base
Workload Group Stats,CPU effective %,gauge,WorkloadGroupStats_CPUeffective_perc
Workload Group Stats,CPU effective % base,gauge,WorkloadGroupStats_CPUeffective_perc_base
Workload Group Stats,CPU usage %,gauge,WorkloadGroupStats_CPUusage_perc
Workload Group Stats,CPU usage % base,gauge,WorkloadGroupStats_CPUusage_perc_base
Workload Group Stats,CPU violated %,gauge,WorkloadGroupStats_CPUviolated_perc
Workload Group Stats,Max request cpu time (ms),gauge,WorkloadGroupStats_Maxrequestcputime_ms
Workload Group Stats,Max request memory grant (KB),gauge,WorkloadGroupStats_Maxrequestmemorygrant_KB
Workload Group Stats,Query optimizations/sec,counter,WorkloadGroupStats_Queryoptimizations_over_sec
Workload Group Stats,Queued requests,gauge,WorkloadGroupStats_Queuedrequests
Workload Group Stats,Reduced memory grants/sec,counter,WorkloadGroupStats_Reducedmemorygrants_over_sec
Workload Group Stats,Requests completed/sec,counter,WorkloadGroupStats_Requestscompleted_over_sec
Workload Group Stats,Suboptimal plans/sec,counter,WorkloadGroupStats_Suboptimalplans_over_sec
Availability Group,Active Hadr Threads,counter,AvailabilityGroup_Active_Hadr_Threads
Databases,Active parallel redo threads,counter,Databases_Active_Parallel_Redo_Threads
Databases,PVS off-row record generated/sec,counter,Databases_PVS_OffRow_Record_generated_over_sec
Databases,PVS off-row record retrieved/sec,counter,Databases_PVS_OffRow_Record_retrieved_over_sec
Databases,PVS off-row pages allocated/sec,counter,Databases_PVS_OffRow_Pages_allocated_over_sec
Databases,PVS off-row pages deleted/sec,counter,Databases_PVS_OffRow_Pages_deleted_over_sec
Databases,PVS in-row diff generated/sec,counter,Databases_PVS_InRow_Diff_generated_over_sec
Databases,PVS in-row diff retrieved/sec,counter,Databases_PVS_InRow_Diff_retrieved_over_sec
Databases,WPR add lsn bucket miss,counter,Databases_WPR_add_lsn_bucket_miss
Databases,WPR stale check bucket miss,counter,Databases_WPR_stale_check_bucket_miss
Databases,WPR bucket swaps,counter,Databases_WPR_bucket_swaps
Databases,WPR add lsn bucket miss,counter,Databases_WPR_bucket_miss
